route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
2445_247,2445,247,St Ives HS to Sydney Japanese International School,School Buses,712,00B5EF,FFFFFF
2445_248,2445,248,Narrabeen Sports HS to French Forest PS,School Buses,712,00B5EF,FFFFFF
2445_249,2445,249,Oxford Falls Grammar School to Pittwater Place Shopping Centre,School Buses,712,00B5EF,FFFFFF
2445_250,2445,250,Oxford Falls Grammar School to Myoora Rd before Booralie Rd,School Buses,712,00B5EF,FFFFFF
2445_251,2445,251,Oxford Falls Grammar School to Pittwater Place Shopping Centre,School Buses,712,00B5EF,FFFFFF
2445_252,2445,252,Our Lady Of Good Counsel School to Wyatt Av opp Lockhart Pl,School Buses,712,00B5EF,FFFFFF
2445_253,2445,253,Northern Beaches Christian School to Supa Centa Belrose,School Buses,712,00B5EF,FFFFFF
2445_254,2445,254,St Pius X College to Wyatt Av opp Lockhart Pl,School Buses,712,00B5EF,FFFFFF
2445_258,2445,258,Brigidine College to Pittwater Place Shopping Centre,School Buses,712,00B5EF,FFFFFF
2445_259,2445,259,Brigidine College to Gordon Station,School Buses,712,00B5EF,FFFFFF
2445_260,2445,260,Terrey Hills to North Sydney,Sydney Buses Network,700,00B5EF,FFFFFF
2445_261,2445,261,Sydney Japanese International School to Pittwater Place Shopping Centre,School Buses,712,00B5EF,FFFFFF
2445_262,2445,262,Galstaun College to Willoughby Rd opp Julian St,School Buses,712,00B5EF,FFFFFF
2445_263,2445,263,Ravenswood Girls School to Pittwater Place Shopping Centre,School Buses,712,00B5EF,FFFFFF
2445_264,2445,264,Galstaun college to Chatswood Station,School Buses,712,00B5EF,FFFFFF
2445_265,2445,265,Sydney Japanese Internation School to Military Rd after Watson St,School Buses,712,00B5EF,FFFFFF
2445_267,2445,267,Brigidine College to Chatswood Station,School Buses,712,00B5EF,FFFFFF
2445_268,2445,268,AGBU Alexander PS to West Ryde Station to Chatswood Station,School Buses,712,00B5EF,FFFFFF
2445_269,2445,269,Brigidine College to Pymble Station,School Buses,712,00B5EF,FFFFFF
2445_270,2445,270,Terrey Hills to City QVB,Sydney Buses Network,700,00B5EF,FFFFFF
2445_271,2445,271,Belrose to City QVB,Sydney Buses Network,700,00B5EF,FFFFFF
2445_272,2445,272,Brigidine College to Babbage Rd at Allan St,School Buses,712,00B5EF,FFFFFF
2445_273,2445,273,Killarney Heights to City QVB via Forestville,Sydney Buses Network,700,00B5EF,FFFFFF
2445_274,2445,274,City QVB to Davidson via Frenchs Forest,Sydney Buses Network,700,00B5EF,FFFFFF
2445_275,2445,275,Sydney Japanese International School to Chatswood Station,School Buses,712,00B5EF,FFFFFF
2445_276S,2445,276S,Westfields Warringah Mall to Supa Centa Belrose,School Buses,712,00B5EF,FFFFFF
2445_276S1,2445,276S1,Covenant Christian School to Westfields Warringah Mall,School Buses,712,00B5EF,FFFFFF
2445_277,2445,277,Castle Cove to Chatswood,Sydney Buses Network,700,00B5EF,FFFFFF
2445_277S1,2445,277S1,Roseville PS to Castle Cove,School Buses,712,00B5EF,FFFFFF
2445_278,2445,278,Chatswood to Killarney Heights (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2445_279,2445,279,Frenchs Forest to Chatswood,Sydney Buses Network,700,00B5EF,FFFFFF
2445_280,2445,280,Warringah Mall to Chatswood,Sydney Buses Network,700,00B5EF,FFFFFF
2445_281,2445,281,Davidson to Chatswood,Sydney Buses Network,700,00B5EF,FFFFFF
2445_282,2445,282,Davidson & Belrose to Chatswood,Sydney Buses Network,700,00B5EF,FFFFFF
2445_283,2445,283,Belrose to Chatswood,Sydney Buses Network,700,00B5EF,FFFFFF
2445_284,2445,284,Duffys Forest to Terrey Hills & Chatswood,Sydney Buses Network,700,00B5EF,FFFFFF
2445_286,2445,286,Killarney Heights H to Chatswood Station,School Buses,712,00B5EF,FFFFFF
2445_287,2445,287,Northern Beaches Christian School to Pittwater Place Shopping Centre,School Buses,712,00B5EF,FFFFFF
2445_288,2445,288,Sydney Japanese International School to Miller St before Amherst St,School Buses,712,00B5EF,FFFFFF
2445_290,2445,290,Brigidine College to Wakehurst PS via Davidson,School Buses,712,00B5EF,FFFFFF
2445_291,2445,291,Blackbutts Rd before Malbara Cr to Chatswood Station,School Buses,712,00B5EF,FFFFFF
2445_293,2445,293,St Pius X College to Stocklands Glenrose,School Buses,712,00B5EF,FFFFFF
2445_294,2445,294,Pittwater HS to Myoora Rd after Booralie Rd via Bayview,School Buses,712,00B5EF,FFFFFF
2445_297,2445,297,Masada College to Brigidine College via St Ives Chase,School Buses,712,00B5EF,FFFFFF
2445_298,2445,298,Oxford Falls Grammar School to Galstaun School,School Buses,712,00B5EF,FFFFFF
2445_L70,2445,L70,Terrey Hills to City QVB (Limited Stops),Sydney Buses Network,700,00B5EF,FFFFFF
2446_31,2446,31,"Cut Hill Rd, Cobbitty to Camden via Coates Park Rd",Sydney Buses Network,700,00B5EF,FFFFFF
2446_32,2446,32,Warragamba to Camden via Werombi & Theresa Park,Sydney Buses Network,700,00B5EF,FFFFFF
2446_38,2446,38,Camden to Spring Creek & Brownlow Hill (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2446_39,2446,39,Mowbray Park to Camden via Belimbla Park & The Oaks,Sydney Buses Network,700,00B5EF,FFFFFF
2446_40,2446,40,Camden to Belimbla Park & Oakdale via The Oaks (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2446_49,2446,49,Camden to Menangle & Razorback (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2446_5001,2446,5001,Campbelltown Station to Eschol Park PS,School Buses,712,00B5EF,FFFFFF
2446_5002,2446,5002,Campbelltown Station to St Johns PS,School Buses,712,00B5EF,FFFFFF
2446_5003,2446,5003,Campbelltown Station to St Johns PS,School Buses,712,00B5EF,FFFFFF
2446_5004,2446,5004,Leumeah Station to Campbelltown PS,School Buses,712,00B5EF,FFFFFF
2446_5005,2446,5005,Leumeah Station to Campbelltown PS,School Buses,712,00B5EF,FFFFFF
2446_5006,2446,5006,Airds HS to Campbelltown HS,School Buses,712,00B5EF,FFFFFF
2446_5007,2446,5007,Campbelltown Station to Campbelltown HS,School Buses,712,00B5EF,FFFFFF
2446_5008,2446,5008,Waminda Av to Campbelltown HS,School Buses,712,00B5EF,FFFFFF
2446_5009,2446,5009,Dobell Rd to Campbelltown North PS,School Buses,712,00B5EF,FFFFFF
2446_5010,2446,5010,Campbelltown Station to St Patricks College,School Buses,712,00B5EF,FFFFFF
2446_5011,2446,5011,Campbelltown Station to St Patricks College,School Buses,712,00B5EF,FFFFFF
2446_5012,2446,5012,Dobell Rd to St Thomas More PS,School Buses,712,00B5EF,FFFFFF
2446_5013,2446,5013,Hansens Rd to St Thomas More PS,School Buses,712,00B5EF,FFFFFF
2446_5014,2446,5014,Campbelltown Station to St Thomas More PS,School Buses,712,00B5EF,FFFFFF
2446_5015,2446,5015,Broughton St to Ruse PS,School Buses,712,00B5EF,FFFFFF
2446_5016,2446,5016,Leumeah HS to Ruse PS,School Buses,712,00B5EF,FFFFFF
2446_5017,2446,5017,The Parkway & Lawn Av to Airds HS,School Buses,712,00B5EF,FFFFFF
2446_5018,2446,5018,Glen Alpine Dr to Bradbury PS,School Buses,712,00B5EF,FFFFFF
2446_5019,2446,5019,Rosemeadow to Woodland Rd PS,School Buses,712,00B5EF,FFFFFF
2446_5020,2446,5020,St Johns Rd & Appin Rd to Ambarvale HS,School Buses,712,00B5EF,FFFFFF
2446_5021,2446,5021,Toggerai St & Appin Rd to John Therry HS,School Buses,712,00B5EF,FFFFFF
2446_5022,2446,5022,Dickens Rd to Thomas Acres PS,School Buses,712,00B5EF,FFFFFF
2446_5023,2446,5023,The Parkway & Lawn Av to John Therry HS,School Buses,712,00B5EF,FFFFFF
2446_5024,2446,5024,Kellerman & Appin Rd to Rosemeadow PS,School Buses,712,00B5EF,FFFFFF
2446_5025,2446,5025,John Therry HS to Broughton Anglican College,School Buses,712,00B5EF,FFFFFF
2446_5026,2446,5026,Campbelltown Station to Broughton Anglican College,School Buses,712,00B5EF,FFFFFF
2446_5027,2446,5027,Campbelltown Station to Broughton Anglican College,School Buses,712,00B5EF,FFFFFF
2446_5028,2446,5028,Riverside & Greengate to Leumeah HS,School Buses,712,00B5EF,FFFFFF
2446_5029,2446,5029,Campbelltown Station to Leumeah HS,School Buses,712,00B5EF,FFFFFF
2446_5030,2446,5030,O'Sullivan Rd to Leumeah PS,School Buses,712,00B5EF,FFFFFF
2446_5031,2446,5031,Emerald Dr to St Andrews PS,School Buses,712,00B5EF,FFFFFF
2446_5032,2446,5032,The Kraal & Johnson to Mt Carmel HS,School Buses,712,00B5EF,FFFFFF
2446_5033,2446,5033,Eagle Vale to Mt Carmel HS,School Buses,712,00B5EF,FFFFFF
2446_5034,2446,5034,Eschol Park Dr to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5035,2446,5035,The Kraal & Johnson to Blairmount PS,School Buses,712,00B5EF,FFFFFF
2446_5036,2446,5036,Campbelltown Rd to Blairmount PS,School Buses,712,00B5EF,FFFFFF
2446_5037,2446,5037,Campbelltown Station to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_5038,2446,5038,Campbelltown Station to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_5039,2446,5039,Campbelltown Station to St Grgorys College,School Buses,712,00B5EF,FFFFFF
2446_5040,2446,5040,Campbelltown Station to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_5041,2446,5041,Campbelltown Station to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_5042,2446,5042,Campbelltown Station to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_5043,2446,5043,Campbelltown Station to Mt Annan Christian School,School Buses,712,00B5EF,FFFFFF
2446_5044,2446,5044,Campbelltown Station to Macarthur Anglican HS,School Buses,712,00B5EF,FFFFFF
2446_5045,2446,5045,Campbelltown Station to Macarthur Anglican HS,School Buses,712,00B5EF,FFFFFF
2446_5046,2446,5046,Campbelltown Station to St Clares PS,School Buses,712,00B5EF,FFFFFF
2446_5047,2446,5047,Toggerai St & Appin Rd to Campbelltown,School Buses,712,00B5EF,FFFFFF
2446_5048,2446,5048,Campbelltown Station to St Patricks College,School Buses,712,00B5EF,FFFFFF
2446_5501,2446,5501,St Peters Anglican School to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5502,2446,5502,St Peters Anglican School to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5503,2446,5503,St Peters Anglican School to Thomas Reddal HS,School Buses,712,00B5EF,FFFFFF
2446_5504,2446,5504,St Peters Anglican School to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5505,2446,5505,St Peters Anglican School to Raby Rd,School Buses,712,00B5EF,FFFFFF
2446_5506,2446,5506,St Peters Anglican School to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5507,2446,5507,Campbelltown PS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5508,2446,5508,Campbelltown HS to Raby Rd,School Buses,712,00B5EF,FFFFFF
2446_5509,2446,5509,Campbelltown HS to Bradbury Av,School Buses,712,00B5EF,FFFFFF
2446_5510,2446,5510,CampbelltownNorthPS to Badgally Rd,School Buses,712,00B5EF,FFFFFF
2446_5511,2446,5511,St Patricks College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5512,2446,5512,St Patricks College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5513,2446,5513,St Patricks College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5514,2446,5514,St Patricks College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5515,2446,5515,St Thomas More PS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5516,2446,5516,St Thomas More PS to John Therry HS,School Buses,712,00B5EF,FFFFFF
2446_5517,2446,5517,Ruse PS to Broughton St,School Buses,712,00B5EF,FFFFFF
2446_5518,2446,5518,Ruse PS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5519,2446,5519,Magdalene HS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5520,2446,5520,Bradbury PS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5521,2446,5521,Thomas Reddall HS to John Therry HS,School Buses,712,00B5EF,FFFFFF
2446_5522,2446,5522,Thomas Reddall HS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5523,2446,5523,Thomas Reddall HS to Crispsparkle Dr,School Buses,712,00B5EF,FFFFFF
2446_5524,2446,5524,Ambarvale PS to Kellerman Dr,School Buses,712,00B5EF,FFFFFF
2446_5525,2446,5525,Woodland Rd PS to John Therry HS,School Buses,712,00B5EF,FFFFFF
2446_5526,2446,5526,Ambarvale HS to Jacaranda Ave Shops,School Buses,712,00B5EF,FFFFFF
2446_5527,2446,5527,Ambarvale HS to The Parkway,School Buses,712,00B5EF,FFFFFF
2446_5528,2446,5528,Ambarvale HS to Appin PS,School Buses,712,00B5EF,FFFFFF
2446_5529,2446,5529,St Helen Park PS to Woodland Rd,School Buses,712,00B5EF,FFFFFF
2446_5530,2446,5530,John Therry HS to Kellerman Rd,School Buses,712,00B5EF,FFFFFF
2446_5531,2446,5531,John Therry HS to Glen Alpine Dr,School Buses,712,00B5EF,FFFFFF
2446_5532,2446,5532,John Therry HS to Leumeah,School Buses,712,00B5EF,FFFFFF
2446_5533,2446,5533,John Therry HS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5534,2446,5534,John Therry HS to Toggerai St & Appin Rd,School Buses,712,00B5EF,FFFFFF
2446_5535,2446,5535,John Therry HS to The Parkway,School Buses,712,00B5EF,FFFFFF
2446_5536,2446,5536,John Therry HS to Ruse Shops,School Buses,712,00B5EF,FFFFFF
2446_5537,2446,5537,Rosemeadow PS to Thomas Reddall HS,School Buses,712,00B5EF,FFFFFF
2446_5538,2446,5538,Broughton Anglican College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5539,2446,5539,Broughton Anglican College to Macarthur Square,School Buses,712,00B5EF,FFFFFF
2446_5540,2446,5540,Broughton Anglican College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5541,2446,5541,Broughton Anglican College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5542,2446,5542,Broughton Anglican College to Crispsparkle Dr,School Buses,712,00B5EF,FFFFFF
2446_5543,2446,5543,Leumeah HS to Raby Rd,School Buses,712,00B5EF,FFFFFF
2446_5544,2446,5544,Leumeah PS to Waminda Av,School Buses,712,00B5EF,FFFFFF
2446_5545,2446,5545,St Andrews PS to Emerald Dr,School Buses,712,00B5EF,FFFFFF
2446_5546,2446,5546,Mt Carmel HS to The Kraal Dr & Blaxland Rd,School Buses,712,00B5EF,FFFFFF
2446_5547,2446,5547,Mt Carmel HS to Blaxland Rd,School Buses,712,00B5EF,FFFFFF
2446_5548,2446,5548,Eschol Park PS to Eagle Vale Dr & Malachite Rd,School Buses,712,00B5EF,FFFFFF
2446_5549,2446,5549,Mary Immaculate PS to Claymore Shops,School Buses,712,00B5EF,FFFFFF
2446_5550,2446,5550,Claymore PS to Eschol Park PS,School Buses,712,00B5EF,FFFFFF
2446_5551,2446,5551,Blairmount PS to North Steyne Rd,School Buses,712,00B5EF,FFFFFF
2446_5552,2446,5552,St Gregorys College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5553,2446,5553,St Gregorys College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5554,2446,5554,St Gregorys College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5555,2446,5555,St Gregorys College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5556,2446,5556,Campbelltown Station to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_5557,2446,5557,St Gregorys College to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5558,2446,5558,Macarthur Anglican HS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5559,2446,5559,Macarthur Anglican HS to Campbelltown Station,School Buses,712,00B5EF,FFFFFF
2446_5560,2446,5560,Appin PS to John Therry HS,School Buses,712,00B5EF,FFFFFF
2446_5561,2446,5561,St Gregorys College to Crispsparkle Dr & Copperfield Dr,School Buses,712,00B5EF,FFFFFF
2446_6001,2446,6001,Belgenny Av to St Patricks College,School Buses,712,00B5EF,FFFFFF
2446_6002,2446,6002,Old Hume Hwy & Kelloway to Magdalene HS,School Buses,712,00B5EF,FFFFFF
2446_6003,2446,6003,Narellan PS to Magdalene HS,School Buses,712,00B5EF,FFFFFF
2446_6004,2446,6004,Burragorang to Magdalene HS,School Buses,712,00B5EF,FFFFFF
2446_6005,2446,6005,Old Oaks Rd to Magdalene HS,School Buses,712,00B5EF,FFFFFF
2446_6006,2446,6006,Silverdale Rd to Magdalene HS,School Buses,712,00B5EF,FFFFFF
2446_6007,2446,6007,Elderslie HS to Magdalene HS,School Buses,712,00B5EF,FFFFFF
2446_6008,2446,6008,Belgenny & Kelloway to St Benedicts College,School Buses,712,00B5EF,FFFFFF
2446_6009,2446,6009,Mt Annan Aquatic Centre to St Benedicts College,School Buses,712,00B5EF,FFFFFF
2446_6010,2446,6010,Camden to Oran Park Anglican College,School Buses,712,00B5EF,FFFFFF
2446_6011,2446,6011,The Hermitage Way opp the Country Club to Macarthur Anglican HS,School Buses,712,00B5EF,FFFFFF
2446_6012,2446,6012,Tramway Dr to Oran Park Anglican College,School Buses,712,00B5EF,FFFFFF
2446_6013,2446,6013,Mt Annan Aquatic Centre to Oran Park PS,School Buses,712,00B5EF,FFFFFF
2446_6014,2446,6014,Camden to Oran Park PS,School Buses,712,00B5EF,FFFFFF
2446_6015,2446,6015,Tramway Dr to Oran Park PS,School Buses,712,00B5EF,FFFFFF
2446_6016,2446,6016,Camden to John Therry HS,School Buses,712,00B5EF,FFFFFF
2446_6017,2446,6017,Belgenny & Kelloway to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_6018,2446,6018,Camden to St Gregorys College,School Buses,712,00B5EF,FFFFFF
2446_6019,2446,6019,Camden to St Anthonys PS,School Buses,712,00B5EF,FFFFFF
2446_6020,2446,6020,Camden Valley Way to Currans Hill Dr,School Buses,712,00B5EF,FFFFFF
2446_6021,2446,6021,Currans Hill Dr to Elizabeth Macarthur HS,School Buses,712,00B5EF,FFFFFF
2446_6022,2446,6022,Sir Warwick Fairfax Dr to Elizabeth Macarthur HS,School Buses,712,00B5EF,FFFFFF
2446_6023,2446,6023,Fairwater Dr to Elizabeth Macarthur HS,School Buses,712,00B5EF,FFFFFF
2446_6024,2446,6024,Camden to Elderslie HS,School Buses,712,00B5EF,FFFFFF
2446_6025,2446,6025,Camden to Elderslie HS,School Buses,712,00B5EF,FFFFFF
2446_6026,2446,6026,Camden Hospital to Elderslie HS,School Buses,712,00B5EF,FFFFFF
2446_6027,2446,6027,Camden to Elderslie HS,School Buses,712,00B5EF,FFFFFF
2446_6028,2446,6028,Camden to Camden South PS,School Buses,712,00B5EF,FFFFFF
2446_6029,2446,6029,Remembrance Dr to Camden South PS,School Buses,712,00B5EF,FFFFFF
2446_6031,2446,6031,Belgenny & Kelloway to Camden South PS,School Buses,712,00B5EF,FFFFFF
2446_6032,2446,6032,Main St to Camden South PS,School Buses,712,00B5EF,FFFFFF
2446_6033,2446,6033,Tramway Dr to Welling Dr,School Buses,712,00B5EF,FFFFFF
2446_6034,2446,6034,Camden to Camden HS,School Buses,712,00B5EF,FFFFFF
2446_6035,2446,6035,Silverdale Rd to Camden HS,School Buses,712,00B5EF,FFFFFF
2446_6036,2446,6036,Werombi Rd after Bobs Range Rd to Camden HS,School Buses,712,00B5EF,FFFFFF
2446_6037,2446,6037,Burragorang Rd to Camden HS,School Buses,712,00B5EF,FFFFFF
2446_6038,2446,6038,Sunnyside Dr & Ellis Ln to Camden HS,School Buses,712,00B5EF,FFFFFF
2446_6039,2446,6039,Narellan to Camden HS,School Buses,712,00B5EF,FFFFFF
2446_6040,2446,6040,Lawson Ave to Camden HS,School Buses,712,00B5EF,FFFFFF
2446_6041,2446,6041,Mayfarm Rd to St Pauls PS,School Buses,712,00B5EF,FFFFFF
2446_6042,2446,6042,Bridgewater Bvd to St Pauls PS,School Buses,712,00B5EF,FFFFFF
2446_6043,2446,6043,Murray & Argyle Sts to St Pauls PS,School Buses,712,00B5EF,FFFFFF
2446_6044,2446,6044,Camden to Coates Pk & Cut Hill Rds,School Buses,712,00B5EF,FFFFFF
2446_6045,2446,6045,Camden to Mater Dei HS HS,School Buses,712,00B5EF,FFFFFF
2446_6046,2446,6046,Camden to Cawdor PS,School Buses,712,00B5EF,FFFFFF
2446_6047,2446,6047,Remembrance Dr to Cawdor PS,School Buses,712,00B5EF,FFFFFF
2446_6048,2446,6048,Silverdale & Bobs Range Rds to The Oaks PS,School Buses,712,00B5EF,FFFFFF
2446_6049,2446,6049,Montpelier Dr to The Oaks PS,School Buses,712,00B5EF,FFFFFF
2446_6050,2446,6050,Richardson Rd & Welling Dr to Spring Farm PS,School Buses,712,00B5EF,FFFFFF
2446_6051,2446,6051,Arcadian Hill Estate to Cobbitty PS,School Buses,712,00B5EF,FFFFFF
2446_6052,2446,6052,Gledswood Hills to Oran Park PS,School Buses,712,00B5EF,FFFFFF
2446_6053,2446,6053,Narellan to Mount Annan HS,School Buses,712,00B5EF,FFFFFF
2446_6054,2446,6054,Olive Hill Rd & Charles McIntosh Pwy to Mount Annan HS,School Buses,712,00B5EF,FFFFFF
